problem_id,contest_id,problem_index,name,difficulty,algo_id
abc153_f,abc153,F,Silver Fox vs Monster,1393,
abc154_a,abc154,A,Remaining Balls,14,
abc154_b,abc154,B,I miss you...,15,
abc154_c,abc154,C,Distinct or Not,64,
abc154_d,abc154,D,Dice in Line,485,
abc154_e,abc154,E,Almost Everywhere Zero,1298,
abc154_f,abc154,F,Many Many Paths,1775,
abc155_a,abc155,A,Poor,14,
abc155_b,abc155,B,"Papers, Please",31,
abc155_c,abc155,C,Poll,236,
abc155_d,abc155,D,Pairs,1845,
abc155_e,abc155,E,Payment,1569,
abc155_f,abc155,F,Perils in Parallel,2738,
abc156_a,abc156,A,Beginner,7,
abc156_b,abc156,B,Digits,46,
abc156_c,abc156,C,Rally,85,
abc156_d,abc156,D,Bouquet,1014,
abc156_e,abc156,E,Roaming,1514,
abc156_f,abc156,F,Modularness,2150,
abc157_a,abc157,A,Duplex Printing,10,
abc157_b,abc157,B,Bingo,107,
abc157_c,abc157,C,Guess The Number,456,
abc157_d,abc157,D,Friend Suggestions,1208,
abc157_e,abc157,E,Simple String Queries,1443,
abc157_f,abc157,F,Yakiniku Optimization Problem,2525,
abc158_a,abc158,A,Station and Bus,16,
abc158_b,abc158,B,Count Balls,123,
abc158_c,abc158,C,Tax Increase,174,
abc158_d,abc158,D,String Formation,610,
abc158_e,abc158,E,Divisible Substring,1866,
abc158_f,abc158,F,Removing Robots,2067,
abc159_a,abc159,A,The Number of Even Pairs,32,
abc159_b,abc159,B,String Palindrome,92,
abc159_c,abc159,C,Maximum Volume,113,
abc159_d,abc159,D,Banned K,496,
abc159_e,abc159,E,Dividing Chocolate,1450,
abc159_f,abc159,F,Knapsack for All Segments,1876,
abc160_a,abc160,A,Coffee,13,
abc160_b,abc160,B,Golden Coins,19,
abc160_c,abc160,C,Traveling Salesman around Lake,172,
abc160_d,abc160,D,Line++,879, 2
abc160_e,abc160,E,Red and Green Apples,1036,
abc160_f,abc160,F,Distributing Integers,2048,
abc161_a,abc161,A,ABC Swap,10,
abc161_b,abc161,B,Popular Vote,102,
abc161_c,abc161,C,Replacing Integer,149,
abc161_d,abc161,D,Lunlun Number,991,
abc161_e,abc161,E,Yutori,1760,
abc161_f,abc161,F,Division or Subtraction,1528,
abc162_a,abc162,A,Lucky 7,21,
abc162_b,abc162,B,FizzBuzz Sum,42,
abc162_c,abc162,C,Sum of gcd of Tuples (Easy),160,
abc162_d,abc162,D,RGB Triplets,757,
abc162_e,abc162,E,Sum of gcd of Tuples (Hard),1662,
abc162_f,abc162,F,Select Half,1764,
abc163_a,abc163,A,Circle Pond,,
abc163_b,abc163,B,Homework,,
abc163_c,abc163,C,management,201,
abc163_d,abc163,D,Sum of Large Numbers,960,
abc163_e,abc163,E,Active Infants,2037,
abc163_f,abc163,F,path pass i,2470,
abc164_a,abc164,A,Sheep and Wolves,8,
abc164_b,abc164,B,Battle,39,
abc164_c,abc164,C,gacha,81,
abc164_d,abc164,D,Multiple of 2019,1232,
abc164_e,abc164,E,Two Currencies,1877,
abc164_f,abc164,F,I hate Matrix Construction,2683,
abc165_a,abc165,A,We Love Golf,25,
abc165_b,abc165,B,1%,89,
abc165_c,abc165,C,Many Requirements,1136,
abc165_d,abc165,D,Floor Function,600,
abc165_e,abc165,E,Rotation Matching,1620,
abc165_f,abc165,F,LIS on Tree,1843,
abc166_a,abc166,A,A?C,9,
abc166_b,abc166,B,Trick or Treat,84,
abc166_c,abc166,C,Peaks,263,
abc166_d,abc166,D,I hate Factorization,694,
abc166_e,abc166,E,This Message Will Self-Destruct in 5s,1062,
abc166_f,abc166,F,Three Variables Game,1668,
abc167_a,abc167,A,Registration,22,
abc167_b,abc167,B,Easy Linear Programming,57,
abc167_c,abc167,C,Skill Up,595,
abc167_d,abc167,D,Teleporter,754,
abc167_e,abc167,E,Colorful Blocks,1442,
abc167_f,abc167,F,Bracket Sequencing,1961,
abc168_a,abc168,A,∴ (Therefore),12,
abc168_b,abc168,B,... (Triple Dots),22,
abc168_c,abc168,C,: (Colon),230,
abc168_d,abc168,D,.. (Double Dots),804, 2
abc168_e,abc168,E,∙ (Bullet),1896,
abc168_f,abc168,F,. (Single Dot),2478,
abc169_a,abc169,A,Multiplication 1,7,
abc169_b,abc169,B,Multiplication 2,352,
abc169_c,abc169,C,Multiplication 3,597,
abc169_d,abc169,D,Div Game,732,
abc169_e,abc169,E,Count Median,1353,
abc169_f,abc169,F,Knapsack for All Subsets,1698,
abc170_a,abc170,A,Five Variables,8,
abc170_b,abc170,B,Crane and Turtle,52,
abc170_c,abc170,C,Forbidden List,153,
abc170_d,abc170,D,Not Divisible,1033,
abc170_e,abc170,E,Smart Infants,1502,
abc170_f,abc170,F,Pond Skater,1968,
abc171_a,abc171,A,αlphabet,10,
abc171_b,abc171,B,Mix Juice,22,
abc171_c,abc171,C,One Quadrillion and One Dalmatians,560,
abc171_d,abc171,D,Replacing,498,
abc171_e,abc171,E,Red Scarf,778,
abc171_f,abc171,F,Strivore,1795,
abc172_a,abc172,A,Calc,7,
abc172_b,abc172,B,Minor Change,21,
abc172_c,abc172,C,Tsundoku,930, 1
abc172_d,abc172,D,Sum of Divisors,963,
abc172_e,abc172,E,NEQ,1880,
abc172_f,abc172,F,Unfair Nim,2216,
abc173_a,abc173,A,Payment,12,
abc173_b,abc173,B,Judge Status Summary,25,
abc173_c,abc173,C,H and V,653,
abc173_d,abc173,D,Chat in a Circle,720,
abc173_e,abc173,E,Multiplication 4,1607,
abc173_f,abc173,F,Intervals on Tree,1892,
abc174_a,abc174,A,Air Conditioner,7,
abc174_b,abc174,B,Distance ,43,
abc174_c,abc174,C,Repsept,902,
abc174_d,abc174,D,Alter Altar,486,
abc174_e,abc174,E,Logs,1227,
abc174_f,abc174,F,Range Set Query,1495,
abc175_a,abc175,A,Rainy Season,23,
abc175_b,abc175,B,Making Triangle,130,
abc175_c,abc175,C,Walking Takahashi,417,
abc175_d,abc175,D,Moving Piece,1491,
abc175_e,abc175,E,Picking Goods,1554,
abc175_f,abc175,F,Making Palindrome,2512,
abc176_a,abc176,A,Takoyaki,17,
abc176_b,abc176,B,Multiple of 9,51,
abc176_c,abc176,C,Step,72,
abc176_d,abc176,D,Wizard in Maze,1248, 2
abc176_e,abc176,E,Bomber,1204,
abc176_f,abc176,F,Brave CHAIN,2912,
abc177_a,abc177,A,Don't be late,17,
abc177_b,abc177,B,Substring,193,
abc177_c,abc177,C,Sum of product of pairs,386,
abc177_d,abc177,D,Friends,732,
abc177_e,abc177,E,Coprime,1057,
abc177_f,abc177,F,I hate Shortest Path Problem,2291,
abc178_a,abc178,A,Not,7,
abc178_b,abc178,B,Product Max,52,
abc178_c,abc178,C,Ubiquity,653,
abc178_d,abc178,D,Redistribution,875,
abc178_e,abc178,E,Dist Max,1054,
abc178_f,abc178,F,Contrast,1877,
abc179_a,abc179,A,Plural Form,15,
abc179_b,abc179,B,Go to Jail,36,
abc179_c,abc179,C,A x B + C,283,
abc179_d,abc179,D,Leaping Tak,1251,
abc179_e,abc179,E,Sequence Sum,1175,
abc179_f,abc179,F,Simplified Reversi,1713,
abc180_a,abc180,A,box,8,
abc180_b,abc180,B,Various distances,129,
abc180_c,abc180,C,Cream puff,142,
abc180_d,abc180,D,Takahashi Unevolved,752,
abc180_e,abc180,E,Traveling Salesman among Aerial Cities,1256,
abc180_f,abc180,F,Unbranched,2419,
abc181_a,abc181,A,Heavy Rotation,8,
abc181_b,abc181,B,Trapezoid Sum,52,
abc181_c,abc181,C,Collinearity,274,
abc181_d,abc181,D,Hachi,600,
abc181_e,abc181,E,Transformable Teacher,1193,
abc181_f,abc181,F,Silver Woods,2009,
abc182_a,abc182,A,twiblr,8,
abc182_b,abc182,B,Almost GCD,112,
abc182_c,abc182,C,To 3,292,
abc182_d,abc182,D,Wandering,701,
abc182_e,abc182,E,Akari,1098,
abc182_f,abc182,F,Valid payments,2121,
abc183_a,abc183,A,ReLU,6,
abc183_b,abc183,B,Billiards,128,
abc183_c,abc183,C,Travel,335,
abc183_d,abc183,D,Water Heater,662,
abc183_e,abc183,E,Queen on Grid,1288,
abc183_f,abc183,F,Confluence,1586,
abc184_a,abc184,A,Determinant,6,
abc184_b,abc184,B,Quizzes,20,
abc184_c,abc184,C,Super Ryuma,782,
abc184_d,abc184,D,increment of coins,1276,
abc184_e,abc184,E,Third Avenue,1418,
abc184_f,abc184,F,Programming Contest,1423,
abc185_a,abc185,A,ABC Preparation,7,
abc185_b,abc185,B,Smartphone Addiction,93,
abc185_c,abc185,C,Duodecim Ferra,374,
abc185_d,abc185,D,Stamp,490,
abc185_e,abc185,E,Sequence Matching,1468,
abc185_f,abc185,F,Range Xor Query,1053,
abc186_a,abc186,A,Brick,4,
abc186_b,abc186,B,Blocks on Grid,27,
abc186_c,abc186,C,Unlucky 7,131,
abc186_d,abc186,D,Sum of difference,436,
abc186_e,abc186,E,Throne,1461,
abc186_f,abc186,F,Rook on Grid,1833,
abc187_a,abc187,A,Large Digits,8,
abc187_b,abc187,B,Gentle Pairs,68,
abc187_c,abc187,C,1-SAT,207,
abc187_d,abc187,D,Choose Me,650,
abc187_e,abc187,E,Through Path,1358,
abc187_f,abc187,F,Close Group,1895,
abc188_a,abc188,A,Three-Point Shot,8,
abc188_b,abc188,B,Orthogonality,15,
abc188_c,abc188,C,ABC Tournament,120,
abc188_d,abc188,D,Snuke Prime,933,
abc188_e,abc188,E,Peddler,1170,
abc188_f,abc188,F,+1-1x2,1865,
abc189_a,abc189,A,Slot,8,
abc189_b,abc189,B,Alcoholic,274,
abc189_c,abc189,C,Mandarin Orange,565,
abc189_d,abc189,D,Logical Expression,769,
abc189_e,abc189,E,Rotate and Flip,1526,
abc189_f,abc189,F,Sugoroku2,2154,
abc190_a,abc190,A,Very Very Primitive Game,14,
abc190_b,abc190,B,Magic 3,21,
abc190_c,abc190,C,Bowls and Dishes,472,
abc190_d,abc190,D,Staircase Sequences,722,
abc190_e,abc190,E,Magical Ornament,1645,
abc190_f,abc190,F,Shift and Inversions,1321,
abc191_a,abc191,A,Vanishing Pitch,25,
abc191_b,abc191,B,Remove It,20,
abc191_c,abc191,C,Digital Graffiti,1063,
abc191_d,abc191,D,Circle Lattice Points,1953,
abc191_e,abc191,E,Come Back Quickly,1323,
abc191_f,abc191,F,GCD or MIN,2333,
abc192_a,abc192,A,Star,7,
abc192_b,abc192,B,uNrEaDaBlE sTrInG,23,
abc192_c,abc192,C,Kaprekar Number,105,
abc192_d,abc192,D,Base n,1425,
abc192_e,abc192,E,Train,1135,
abc192_f,abc192,F,Potion,1783,
abc193_a,abc193,A,Discount,9,
abc193_b,abc193,B,Play Snuke,37,
abc193_c,abc193,C,Unexpressed,379,
abc193_d,abc193,D,Poker,866,
abc193_e,abc193,E,Oversleeping,1948,
abc193_f,abc193,F,Zebraness,2475,
abc194_a,abc194,A,I Scream,15,
abc194_b,abc194,B,Job Assignment,104,
abc194_c,abc194,C,Squared Error,386,
abc194_d,abc194,D,Journey,1078,
abc194_e,abc194,E,Mex Min,1088,
abc194_f,abc194,F,Digits Paradise in Hexadecimal,2197,
abc195_a,abc195,A,Health M Death,5,
abc195_b,abc195,B,Many Oranges,483,
abc195_c,abc195,C,Comma,265,
abc195_d,abc195,D,Shipping Center,945,
abc195_e,abc195,E,Lucky 7 Battle,1609,
abc195_f,abc195,F,Coprime Present,2068,
abc196_a,abc196,A,Difference Max,9,
abc196_b,abc196,B,Round Down,39,
abc196_c,abc196,C,Doubled,244,
abc196_d,abc196,D,Hanjo,1277,
abc196_e,abc196,E,Filters,1650,
abc196_f,abc196,F,Substring 2,2274,
abc197_a,abc197,A,Rotate,6,
abc197_b,abc197,B,Visibility,96,
abc197_c,abc197,C,ORXOR,809,
abc197_d,abc197,D,Opposite,831,
abc197_e,abc197,E,Traveler,1379,
abc197_f,abc197,F,Construct a Palindrome,1945,
abc198_a,abc198,A,Div,10,
abc198_b,abc198,B,Palindrome with leading zeros,58,
abc198_c,abc198,C,Compass Walking,413,
abc198_d,abc198,D,Send More Money,1224,
abc198_e,abc198,E,Unique Color,1161,
abc198_f,abc198,F,Cube,2769,
abc199_a,abc199,A,Square Inequality,5,
abc199_b,abc199,B,Intersection,37,
abc199_c,abc199,C,IPFL,436,
abc199_d,abc199,D,RGB Coloring 2,1804,
abc199_e,abc199,E,Permutation,1814,
abc199_f,abc199,F,Graph Smoothing,2065,
abc200_a,abc200,A,Century,5,
abc200_b,abc200,B,200th ABC-200,20,
abc200_c,abc200,C,Ringo's Favorite Numbers 2,208,
abc200_d,abc200,D,Happy Birthday! 2,1217,
abc200_e,abc200,E,Patisserie ABC 2,1955,
abc200_f,abc200,F,Minflip Summation,2556,
abc201_a,abc201,A,Tiny Arithmetic Sequence,12,
abc201_b,abc201,B,Do you know the second highest mountain?,32,
abc201_c,abc201,C,Secret Number,439,
abc201_d,abc201,D,Game in Momotetsu World,1317,
abc201_e,abc201,E,Xor Distances,1694,
abc201_f,abc201,F,Insertion Sort,2484,
abc202_a,abc202,A,Three Dice,4,
abc202_b,abc202,B,180°,16,
abc202_c,abc202,C,Made Up,204,
abc202_d,abc202,D,aab aba baa,966,
abc202_e,abc202,E,Count Descendants,1638,
abc202_f,abc202,F,Integer Convex Hull,2905,
abc203_a,abc203,A,Chinchirorin,6,
abc203_b,abc203,B,AtCoder Condominium,12,
abc203_c,abc203,C,Friends and Travel costs,168,
abc203_d,abc203,D,Pond,1622, 1
abc203_e,abc203,E,White Pawn,1750,
abc203_f,abc203,F,Weed,2252,
abc204_a,abc204,A,Rock-paper-scissors,7,
abc204_b,abc204,B,Nuts,9,
abc204_c,abc204,C,Tour,629, 3
abc204_d,abc204,D,Cooking,832,
abc204_e,abc204,E,Rush Hour 2,1710,
abc204_f,abc204,F,Hanjo 2,2044,
abc205_a,abc205,A,kcal,6,
abc205_b,abc205,B,Permutation Check,16,
abc205_c,abc205,C,POW,63,
abc205_d,abc205,D,Kth Excluded,713, 1
abc205_e,abc205,E,White and Black Balls,2025,
abc205_f,abc205,F,Grid and Tokens,2088,
abc206_a,abc206,A,Maxi-Buying,5,
abc206_b,abc206,B,Savings,14,
abc206_c,abc206,C,Swappable,171,
abc206_d,abc206,D,KAIBUNsyo,879,
abc206_e,abc206,E,Divide Both,1745,
abc206_f,abc206,F,Interval Game 2,2221,
abc207_a,abc207,A,Repression,6,
abc207_b,abc207,B,Hydrate,98,
abc207_c,abc207,C,Many Segments,397,
abc207_d,abc207,D,Congruence Points,2074,
abc207_e,abc207,E,Mod i,1820,
abc207_f,abc207,F,Tree Patrolling,2398,
abc208_a,abc208,A,Rolling Dice,28,
abc208_b,abc208,B,Factorial Yen Coin,51,
abc208_c,abc208,C,Fair Candy Distribution,142,
abc208_d,abc208,D,Shortest Path Queries 2,1190,
abc208_e,abc208,E,Digit Products,2024,
abc208_f,abc208,F,Cumulative Sum,2772,
abc209_a,abc209,A,Counting,5,
abc209_b,abc209,B,Can you buy them all?,13,
abc209_c,abc209,C,Not Equal,285,
abc209_d,abc209,D,Collision,686, 2
abc209_d,abc209,D,Collision,686, 3
abc209_e,abc209,E,Shiritori,2153,
abc209_f,abc209,F,Deforestation,2307,
abc210_a,abc210,A,Cabbages,19,
abc210_b,abc210,B,Bouzu Mekuri,22,
abc210_c,abc210,C,Colorful Candies,359,
abc210_d,abc210,D,National Railway,1507,
abc210_e,abc210,E,Ring MST,1618,
abc210_f,abc210,F,Coprime Solitaire,2632,
abc211_a,abc211,A,Blood Pressure,6,
abc211_b,abc211,B,Cycle Hit,17,
abc211_c,abc211,C,chokudai,559,
abc211_d,abc211,D,Number of Shortest paths,755, 2
abc211_e,abc211,E,Red Polyomino,1823,
abc211_f,abc211,F,Rectilinear Polygons,2350,
abc212_a,abc212,A,Alloy,5,
abc212_b,abc212,B,Weak Password,64,
abc212_c,abc212,C,Min Difference,246,
abc212_d,abc212,D,Querying Multiset ,775,
abc212_e,abc212,E,Safety Journey,1410,
abc212_f,abc212,F,Greedy Takahashi,2332,
abc212_g,abc212,G,Power Pair,2150,
abc212_h,abc212,H,Nim Counting,2741,
abc213_a,abc213,A,Bitwise Exclusive Or,33,
abc213_b,abc213,B,Booby Prize,26,
abc213_c,abc213,C,Reorder Cards,481,
abc213_d,abc213,D,Takahashi Tour,710, 3
abc213_e,abc213,E,Stronger Takahashi,1423,
abc213_f,abc213,F,Common Prefixes,2215,
abc213_g,abc213,G,Connectivity 2,2663,
abc213_h,abc213,H,Stroll,2806,
abc214_a,abc214,A,New Generation ABC,4,
abc214_b,abc214,B,How many?,53,
abc214_c,abc214,C,Distribution,319,
abc214_d,abc214,D,Sum of Maximum Weights,1341,
abc214_e,abc214,E,Packing Under Range Regulations,1835,
abc214_f,abc214,F,Substrings,1973,
abc214_g,abc214,G,Three Permutations,2893,
abc214_h,abc214,H,Collecting,3138,
abc215_a,abc215,A,Your First Judge,7,
abc215_b,abc215,B,log2(N),68,
abc215_c,abc215,C,One More aab aba baa,178,
abc215_d,abc215,D,Coprime 2,736,
abc215_e,abc215,E,Chain Contestant,1413,
abc215_f,abc215,F,Dist Max 2,1853,
abc215_g,abc215,G,Colorful Candies 2,2276,
abc215_h,abc215,H,Cabbage Master,3101,
abc216_a,abc216,A,Signed Difficulty,17,
abc216_b,abc216,B,Same Name,38,
abc216_c,abc216,C,Many Balls,145,
abc216_d,abc216,D,Pair of Balls,1039,
abc216_e,abc216,E,Amusement Park,1084,
abc216_f,abc216,F,Max Sum Counting,1541,
abc216_g,abc216,G,01Sequence,1963,
abc216_h,abc216,H,Random Robots,3295,
abc217_a,abc217,A,Lexicographic Order,21,
abc217_b,abc217,B,AtCoder Quiz,22,
abc217_c,abc217,C,Inverse of Permutation,49,
abc217_d,abc217,D,Cutting Woods,802,
abc217_e,abc217,E,Sorting Queries,986,
abc217_f,abc217,F,Make Pair,1954,
abc217_g,abc217,G,Groups,2047,
abc217_h,abc217,H,Snuketoon,3112,
abc218_a,abc218,A,Weather Forecast,7,
abc218_b,abc218,B,qwerty,14,
abc218_c,abc218,C,Shapes,1012,
abc218_d,abc218,D,Rectangles,715,
abc218_e,abc218,E,Destruction,1004,
abc218_f,abc218,F,Blocked Roads,1753,
abc218_g,abc218,G,Game on Tree 2,2217,
abc218_h,abc218,H,Red and Blue Lamps,2805,
abc219_a,abc219,A,AtCoder Quiz 2,6,
abc219_b,abc219,B,Maritozzo,18,
abc219_c,abc219,C,Neo-lexicographic Ordering,260,
abc219_d,abc219,D,Strange Lunchbox,1085,
abc219_e,abc219,E,Moat,1690,
abc219_f,abc219,F,Cleaning Robot,2542,
abc219_g,abc219,G,Propagation,2287,
abc219_h,abc219,H,Candles,3297,
abc220_a,abc220,A,Find Multiple,14,
abc220_b,abc220,B,Base K,58,
abc220_c,abc220,C,Long Sequence,119,
abc220_d,abc220,D,FG operation,664,
abc220_e,abc220,E,Distance on Large Perfect Binary Tree,1593,
abc220_f,abc220,F,Distance Sums 2,1304,
abc220_g,abc220,G,Isosceles Trapezium,2439,
abc220_h,abc220,H,Security Camera,3047,
abc221_a,abc221,A,Seismic magnitude scales,10,
abc221_b,abc221,B,typo,58,
abc221_c,abc221,C,Select Mul,379,
abc221_d,abc221,D,Online games,832,
abc221_e,abc221,E,LEQ,1515,
abc221_f,abc221,F,Diameter set,2093,
abc221_g,abc221,G,Jumping sequence,2914,
abc221_h,abc221,H,Count Multiset,2793,
abc222_a,abc222,A,Four Digits,5,
abc222_b,abc222,B,Failing Grade,9,
abc222_c,abc222,C,Swiss-System Tournament,367,
abc222_d,abc222,D,Between Two Arrays,865,
abc222_e,abc222,E,Red and Blue Tree,1491,
abc222_f,abc222,F,Expensive Expense,1934,
abc222_g,abc222,G,222,2242,
abc222_h,abc222,H,Beautiful Binary Tree,3477,
abc223_a,abc223,A,Exact Price,6,
abc223_b,abc223,B,String Shifting,86,
abc223_c,abc223,C,Doukasen,354,
abc223_d,abc223,D,Restricted Permutation,1069,
abc223_e,abc223,E,Placing Rectangles,1510,
abc223_f,abc223,F,Parenthesis Checking,1641,
abc223_g,abc223,G,Vertex Deletion,2351,
abc223_h,abc223,H,Xor Query,2771,
abc224_a,abc224,A,Tires,6,
abc224_b,abc224,B,Mongeness,81,
abc224_c,abc224,C,Triangle?,301,
abc224_d,abc224,D,8 Puzzle on Graph,1376, 2
abc224_e,abc224,E,Integers on Grid,1657,
abc224_f,abc224,F,Problem where +s Separate Digits,1733,
abc224_g,abc224,G,Roll or Increment,2374,
abc224_h,abc224,H,Security Camera 2,2887,
abc225_a,abc225,A,Distinct Strings,12,
abc225_b,abc225,B,Star or Not,62,
abc225_c,abc225,C,Calendar Validator,326,
abc225_d,abc225,D,Play Train,778,
abc225_e,abc225,E,7,1678,
abc225_f,abc225,F,String Cards,2612,
abc225_g,abc225,G,X,2566,
abc225_h,abc225,H,Social Distance 2,3061,
abc226_a,abc226,A,Round decimals,14,
abc226_b,abc226,B,Counting Arrays,192,
abc226_c,abc226,C,Martial artist,539,
abc226_d,abc226,D,Teleportation,706,
abc226_e,abc226,E,Just one,1327,
abc226_f,abc226,F,Score of Permutations,2086,
abc226_g,abc226,G,The baggage,2373,
abc226_h,abc226,H,Random Kth Max,2813,
abc227_a,abc227,A,Last Card,21,
abc227_b,abc227,B,KEYENCE building,30,
abc227_c,abc227,C,ABC conjecture,692,
abc227_d,abc227,D,Project Planning,1643, 1
abc227_e,abc227,E,Swap,2377,
abc227_f,abc227,F,Treasure Hunting,2323,
abc227_g,abc227,G,Divisors of Binomial Coefficient,2207,
abc227_h,abc227,H,Eat Them All,3229,
abc228_a,abc228,A,On and Off,55,
abc228_b,abc228,B,Takahashi's Secret,83,
abc228_c,abc228,C,Final Day,214,
abc228_d,abc228,D,Linear Probing,1035,
abc228_e,abc228,E,Integer Sequence Fair,1579,
abc228_f,abc228,F,Stamp Game,2179,
abc228_g,abc228,G,Digits on Grid,2711,
abc228_h,abc228,H,Histogram,2729,
abc229_a,abc229,A,First Grid,24,
abc229_b,abc229,B,Hard Calculation,42,
abc229_c,abc229,C,Cheese,165,
abc229_d,abc229,D,Longest X,745, 1
abc229_e,abc229,E,Graph Destruction,1015,
abc229_f,abc229,F,Make Bipartite,1917,
abc229_g,abc229,G,Longest Y,2121,
abc229_h,abc229,H,Advance or Eat,3308,
abc230_a,abc230,A,AtCoder Quiz 3,5,
abc230_b,abc230,B,Triple Metre,37,
abc230_c,abc230,C,X drawing,566,
abc230_d,abc230,D,Destroyer Takahashi,963,
abc230_e,abc230,E,Fraction Floor Sum,969,
abc230_f,abc230,F,Predilection,2113,
abc230_g,abc230,G,GCD Permutation,2516,
abc230_h,abc230,H,Bullion,3528,
abc231_a,abc231,A,Water Pressure,4,
abc231_b,abc231,B,Election,39,
abc231_c,abc231,C,Counting 2,194, 1
abc231_d,abc231,D,Neighbors,726,
abc231_e,abc231,E,Minimal payments,1740,
abc231_f,abc231,F,Jealous Two,1580,
abc231_g,abc231,G,Balls in Boxes,2606,
abc231_h,abc231,H,Minimum Coloring,2681,
abc232_a,abc232,A,QQ solver,9,
abc232_b,abc232,B,Caesar Cipher,82,
abc232_c,abc232,C,Graph Isomorphism,685,
abc232_d,abc232,D,Weak Takahashi,539,
abc232_e,abc232,E,Rook Path,1380,
abc232_f,abc232,F,Simple Operations on Sequence,1857,
abc232_g,abc232,G,Modulo Shortest Path,2550,
abc232_h,abc232,H,King's Tour,2780,
abc233_a,abc233,A,10yen Stamp,9,
abc233_b,abc233,B,A Reverse,23,
abc233_c,abc233,C,Product,604, 3
abc233_d,abc233,D,Count Interval,726,
abc233_e,abc233,E,Σ[k=0..10^100]floor(X／10^k),969,
abc233_f,abc233,F,Swap and Sort,2038,
abc233_g,abc233,G,Strongest Takahashi,2438,
abc233_h,abc233,Ex,Manhattan Christmas Tree ,2530,
abc234_a,abc234,A,Weird Function,7,
abc234_b,abc234,B,Longest Segment,46,
abc234_c,abc234,C,Happy New Year!,155,
abc234_d,abc234,D,Prefix K-th Max,503,
abc234_e,abc234,E,Arithmetic Number,899,
abc234_f,abc234,F,Reordering,1596,
abc234_g,abc234,G,Divide a Sequence,2306,
abc234_h,abc234,Ex,Enumerate Pairs,2505,
abc235_a,abc235,A,Rotate,9,
abc235_b,abc235,B,Climbing Takahashi,20,
abc235_c,abc235,C,The Kth Time Query,249,
abc235_d,abc235,D,Multiply and Rotate,862,
abc235_e,abc235,E,MST + 1,1304,
abc235_f,abc235,F,Variety of Digits,2129,
abc235_g,abc235,G,Gardens,2462,
abc235_h,abc235,Ex,Painting Weighted Graph,2967,
abc236_a,abc236,A,chukodai,7,
abc236_b,abc236,B,Who is missing?,29,
abc236_c,abc236,C,Route Map,80,
abc236_d,abc236,D,Dance,1190, 3
abc236_e,abc236,E,Average and Median,1893,
abc236_f,abc236,F,Spices,1943,
abc236_g,abc236,G,Good Vertices,2438,
abc236_h,abc236,Ex,Distinct Multiples,2898,
abc237_a,abc237,A,Not Overflow,25,
abc237_b,abc237,B,Matrix Transposition,48,
abc237_c,abc237,C,kasaka,267,
abc237_d,abc237,D,LR insertion,544,
abc237_e,abc237,E,Skiing,1208,
abc237_f,abc237,F,|LIS| = 3,1857,
abc237_g,abc237,G,Range Sort Query,2088,
abc237_h,abc237,Ex,Hakata,2807,
abc238_a,abc238,A,Exponential or Quadratic,26,
abc238_b,abc238,B,Pizza,183,
abc238_c,abc238,C,digitnum,637,
abc238_d,abc238,D,AND and SUM,921,
abc238_e,abc238,E,Range Sums,1577,
abc238_f,abc238,F,Two Exams,2058,
abc238_g,abc238,G,Cubic?,2254,
abc238_h,abc238,Ex,Removing People,3247,
abc239_a,abc239,A,Horizon,21,
abc239_b,abc239,B,Integer Division,57,
abc239_c,abc239,C,Knight Fork,198,
abc239_d,abc239,D,Prime Sum Game,252,
abc239_e,abc239,E,Subtree K-th Max,1084,
abc239_f,abc239,F,Construct Highway,1959,
abc239_g,abc239,G,Builder Takahashi,2215,
abc239_h,abc239,Ex,Dice Product 2,2686,
abc240_a,abc240,A,Edge Checker,7,
abc240_b,abc240,B,Count Distinct Integers,19,
abc240_c,abc240,C,Jumping Takahashi,464,
abc240_d,abc240,D,Strange Balls,570,
abc240_e,abc240,E,Ranges on Tree,1068,
abc240_f,abc240,F,Sum Sum Max,1589,
abc240_g,abc240,G,Teleporting Takahashi,2462,
abc240_h,abc240,Ex,Sequence of Substrings,3184,
abc241_a,abc241,A,Digit Machine,15,
abc241_b,abc241,B,Pasta,42,
abc241_c,abc241,C,Connect 6,664,
abc241_d,abc241,D,Sequence Query,1177,
abc241_e,abc241,E,Putting Candies,1248,
abc241_f,abc241,F,Skate,1888,
abc241_g,abc241,G,Round Robin,2422,
abc241_h,abc241,Ex,Card Deck Score,2881,
